@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute raw-1 numeric
@attribute raw-2 numeric
@attribute raw-3 numeric
@attribute raw-4 numeric
@attribute raw-5 numeric
@attribute raw-6 numeric
@attribute raw-7 numeric
@attribute raw-8 numeric
@attribute raw-9 numeric
@attribute raw-10 numeric
@attribute raw-11 numeric
@attribute raw-12 numeric
@attribute raw-13 numeric
@attribute raw-14 numeric
@attribute raw-15 numeric
@attribute raw-16 numeric
@attribute raw-17 numeric
@attribute raw-18 numeric
@attribute raw-19 numeric
@attribute raw-20 numeric
@attribute raw-21 numeric
@attribute raw-22 numeric
@attribute raw-23 numeric
@attribute raw-24 numeric
@attribute raw-25 numeric
@attribute raw-26 numeric
@attribute raw-27 numeric
@attribute raw-28 numeric
@attribute raw-29 numeric
@attribute raw-30 numeric
@attribute raw-31 numeric
@attribute raw-32 numeric
@attribute raw-33 numeric
@attribute raw-34 numeric
@attribute raw-35 numeric
@attribute raw-36 numeric
@attribute raw-37 numeric
@attribute raw-38 numeric
@attribute raw-39 numeric
@attribute raw-40 numeric
@attribute raw-41 numeric
@attribute raw-42 numeric
@attribute raw-43 numeric
@attribute raw-44 numeric
@attribute raw-45 numeric
@attribute raw-46 numeric
@attribute raw-47 numeric
@attribute raw-48 numeric
@attribute raw-49 numeric
@attribute raw-50 numeric
@attribute raw-51 numeric
@attribute raw-52 numeric
@attribute raw-53 numeric
@attribute raw-54 numeric
@attribute raw-55 numeric
@attribute raw-56 numeric
@attribute raw-57 numeric
@attribute raw-58 numeric
@attribute raw-59 numeric
@attribute raw-60 numeric
@attribute raw-61 numeric
@attribute raw-62 numeric
@attribute raw-63 numeric
@attribute raw-64 numeric
@attribute raw-65 numeric
@attribute raw-66 numeric
@attribute raw-67 numeric
@attribute raw-68 numeric
@attribute raw-69 numeric
@attribute raw-70 numeric
@attribute raw-71 numeric
@attribute raw-72 numeric
@attribute raw-73 numeric
@attribute raw-74 numeric
@attribute raw-75 numeric
@attribute raw-76 numeric
@attribute raw-77 numeric
@attribute raw-78 numeric
@attribute raw-79 numeric
@attribute raw-80 numeric
@attribute raw-81 numeric
@attribute raw-82 numeric
@attribute raw-83 numeric
@attribute raw-84 numeric
@attribute raw-85 numeric
@attribute raw-86 numeric
@attribute raw-87 numeric
@attribute raw-88 numeric
@attribute raw-89 numeric
@attribute raw-90 numeric
@attribute raw-91 numeric
@attribute raw-92 numeric
@attribute raw-93 numeric
@attribute raw-94 numeric
@attribute raw-95 numeric
@attribute raw-96 numeric
@attribute raw-97 numeric
@attribute raw-98 numeric
@attribute raw-99 numeric
@attribute raw-100 numeric
@attribute raw-101 numeric
@attribute raw-102 numeric
@attribute raw-103 numeric
@attribute raw-104 numeric
@attribute raw-105 numeric
@attribute raw-106 numeric
@attribute raw-107 numeric
@attribute raw-108 numeric
@attribute raw-109 numeric
@attribute raw-110 numeric
@attribute raw-111 numeric
@attribute raw-112 numeric
@attribute raw-113 numeric
@attribute raw-114 numeric
@attribute raw-115 numeric
@attribute raw-116 numeric
@attribute raw-117 numeric
@attribute raw-118 numeric
@attribute raw-119 numeric
@attribute raw-120 numeric
@attribute raw-121 numeric
@attribute raw-122 numeric
@attribute raw-123 numeric
@attribute raw-124 numeric
@attribute raw-125 numeric
@attribute raw-126 numeric
@attribute raw-127 numeric
@attribute raw-128 numeric
@attribute raw-129 numeric
@attribute raw-130 numeric
@attribute raw-131 numeric
@attribute raw-132 numeric
@attribute outputs-1 {0,1,2,3}

@data
2421,'2018/08/14 13:11:18:762',21,273.616028,170.595322,275.62796,189.828613,278.916107,208.900742,283.300995,227.649033,290.02594,245.473465,300.032257,261.329407,312.836823,275.012115,328.124023,285.805817,346.283844,289.923615,365.185944,287.070435,381.084869,276.468994,394.340668,262.567474,404.998901,246.647324,412.837219,229.278946,418.525208,211.235809,422.825653,192.87854,425.339447,174.224884,289.13858,141.466232,298.844788,133.648087,311.215454,130.417618,324.075012,131.372803,336.432098,135.108826,370.54306,136.785629,381.924042,133.841125,393.72229,133.505112,404.991028,136.59285,413.769592,143.800079,354.107574,158.30571,353.936584,172.880829,353.729401,187.362061,353.434662,201.741623,340.718079,210.977036,346.520447,213.263489,352.769135,214.327774,358.511047,213.771118,363.832916,211.94162,305.749847,158.539612,313.777527,153.912201,323.277374,153.958725,330.824036,159.056015,322.433105,160.866806,313.705994,160.95224,373.509155,160.770844,381.166199,156.313065,390.507935,156.636047,398.024536,161.799606,390.141418,163.805328,381.609406,163.073944,328.677887,240.31424,335.3125,235.234085,342.864258,231.07515,351.063232,232.825256,358.86261,231.836945,365.347626,236.658279,370.381805,242.482941,364.693604,247.296967,357.642578,250.191727,349.700317,250.960419,341.66629,249.245728,334.558228,245.606552,343.365601,238.802307,350.652527,239.265961,357.234802,239.63707,356.782745,239.599792,350.432892,239.979065,343.641876,238.857773,1
2422,'2018/08/14 13:11:18:845',21,276.453583,170.648865,278.205566,189.899933,281.151367,209.039612,285.415588,227.825394,292.497253,245.530762,303.061768,261.093964,316.413849,274.391205,332.165283,284.795807,350.592987,288.871735,369.042877,286.183228,384.468018,275.752655,397.264313,262.079651,407.456238,246.435013,414.937805,229.38118,420.517487,211.578644,424.667389,193.41214,426.912964,174.963531,295.04248,140.647964,304.539154,132.488998,316.804871,128.998093,329.609985,129.86554,341.91571,133.517273,376.676758,135.778015,387.417725,132.826797,398.597504,132.437851,409.280121,135.342102,417.466949,142.352966,360.285889,158.299515,360.388153,172.126358,360.445007,185.870651,360.362701,199.531631,346.828339,209.941071,352.717102,212.093811,359.017029,213.119293,364.545532,212.684341,369.698029,211.058472,312.173309,158.229767,320.116638,152.856293,329.868134,153.119873,337.096832,159.306961,328.774292,161.82402,319.946136,161.74469,378.279297,161.17627,385.758728,155.731247,395.280304,155.886368,402.490479,161.848007,394.798126,164.936935,386.227356,164.277496,334.030396,239.091003,341.072571,234.104828,348.776428,229.884109,357.103638,231.607803,364.515411,230.766327,370.530304,235.75769,375.075104,241.635635,369.710693,246.334686,362.905701,249.110886,355.259613,249.746017,347.161652,248.013382,339.959442,244.386505,349.350677,237.654892,356.474457,238.111588,362.252258,238.608948,361.762848,238.629791,356.100189,238.853638,349.483215,237.797562,1
2423,'2018/08/14 13:11:18:912',21,277.751007,170.584747,279.685822,189.955826,282.695496,209.222717,287.049683,228.06749,294.46051,245.693298,305.467987,261.113525,319.310028,274.19519,335.513062,284.353424,354.269379,288.264587,372.404358,285.723022,387.443085,275.312561,399.750946,261.609528,409.362335,245.988998,416.284454,229.016891,421.572144,211.23378,425.616211,193.037918,427.704437,174.57225,298.26889,140.325592,307.936279,132.220093,320.221497,128.634872,333.057983,129.308548,345.429565,132.71701,380.792603,134.896454,391.121246,132.104523,401.867157,131.784027,412.158875,134.535324,420.135681,141.223328,364.436096,156.763748,364.952332,170.888763,365.404755,184.928162,365.657867,198.894379,351.19046,209.207993,357.315277,211.40593,363.852814,212.436279,369.319672,211.957092,374.395844,210.239899,315.381226,157.488541,323.247437,152.344406,332.811371,152.441483,340.063416,158.223175,331.866028,160.590454,323.162201,160.588989,381.822937,160.002716,389.216827,154.906143,398.503754,155.031555,405.666748,160.658279,398.106079,163.475311,389.697601,162.81871,337.957581,238.510803,345.40567,233.545181,353.372559,229.371887,361.920929,231.048126,369.030823,230.195557,374.893341,235.066345,379.217499,240.912659,374.008362,245.570236,367.300964,248.277771,359.829559,248.83429,351.575104,247.187943,344.163513,243.685791,353.85611,237.165909,361.17337,237.603439,366.553711,238.103561,366.01767,237.778168,360.668182,237.915344,353.937531,236.976242,1
2424,'2018/08/14 13:11:19:012',21,279.550812,170.852539,281.46991,190.309891,284.418121,209.67868,288.827057,228.600998,296.625732,246.178467,308.159698,261.400055,322.499023,274.195587,339.087555,284.079102,358.078583,287.862244,375.763184,285.311981,390.313202,274.911438,402.114014,261.280273,411.205231,245.799805,417.711517,229.048843,422.791077,211.493622,426.687286,193.51442,428.590088,175.273849,302.08728,140.122925,311.804108,131.940933,324.114197,128.315613,336.976624,128.985657,349.374756,132.373108,384.700653,134.81778,394.624634,132.06427,404.97052,131.709366,414.896729,134.300034,422.546753,140.802704,368.582794,156.649994,369.353516,170.485458,370.052673,184.240448,370.52005,197.932404,355.568268,208.824478,361.733948,210.967865,368.295074,211.979065,373.563263,211.535873,378.456512,209.881134,319.469421,157.311615,327.209442,151.774002,336.825897,151.940628,343.830872,158.275024,335.766968,161.016953,327.089081,160.94725,385.188049,160.157181,392.400757,154.57164,401.669922,154.606598,408.570526,160.639557,401.214325,163.993118,392.888977,163.372238,341.854034,238.265869,349.598846,233.384354,357.670349,229.162292,366.311737,230.81604,373.124634,230.007965,378.708069,234.934326,382.770752,240.766388,377.802216,245.307083,371.272614,247.880478,364.061218,248.358185,355.755188,246.755463,348.21524,243.358063,358.419861,237.018082,365.449158,237.456818,370.115723,237.976532,369.573456,237.360123,364.891479,237.371231,358.475739,236.547592,1
2425,'2018/08/14 13:11:19:080',21,280.716064,170.543457,282.848358,190.753647,286.003662,210.877182,290.81897,230.356659,299.496735,248.070724,312.216766,263.047516,327.801788,275.364319,345.528076,284.610229,365.469177,287.472137,382.558289,284.443542,396.277069,273.768677,407.048676,260.007538,414.905182,244.543457,420.248718,228.04126,424.517365,210.717377,427.781799,192.897369,429.051331,174.877426,305.444702,140.829987,315.550934,132.547974,328.120728,128.844269,341.211029,129.46373,353.809753,132.875366,388.175385,134.925613,397.522614,132.185577,407.327911,131.732803,416.816254,134.029785,424.220062,140.176941,372.506805,156.834869,373.701874,170.617325,374.817047,184.315201,375.667847,197.964539,360.205292,208.952652,366.435699,211.030075,373.063721,211.927826,378.191437,211.452667,382.880798,209.730637,323.589233,157.219254,331.207458,151.980011,340.536377,152.043457,347.373169,158.171997,339.507263,160.685532,331.055023,160.631851,388.201416,159.694763,395.110931,154.271652,404.049103,154.15094,410.854889,159.818405,403.771729,163.0578,395.726929,162.591827,346.72171,238.269653,354.63269,233.468018,362.666962,229.240707,371.289459,230.698364,377.599854,229.841843,382.920929,234.552322,386.784332,240.272186,382.377991,244.976089,376.278442,247.69632,369.415222,248.240799,360.909149,246.837646,353.260773,243.409485,363.447449,237.083649,370.505157,237.279678,374.734802,237.856857,374.273865,237.237442,369.981812,237.207458,363.513916,236.573685,1
2426,'2018/08/14 13:11:19:147',21,281.57782,169.869888,284.071259,190.636032,287.610535,211.284821,292.914734,231.225784,302.409485,249.265579,316.103424,264.367981,332.587891,276.672638,351.139862,285.781219,371.787537,288.250702,388.331573,284.767914,401.338287,273.708466,411.146027,259.518585,417.854401,243.721252,422.273254,227.14151,426.024719,209.910645,429.079285,192.227905,430.071381,174.364395,308.718323,140.99379,319.176575,132.874649,331.933044,129.208954,345.180603,129.782944,357.934418,133.147034,392.121582,135.147552,401.053955,132.540619,410.423584,132.097855,419.521851,134.182358,426.727753,139.926987,376.632385,156.443466,378.256104,170.312881,379.784454,184.09375,381.022705,197.825668,364.763092,209.379456,371.152863,211.505814,377.937714,212.393936,383.025726,211.815475,387.614929,209.942657,326.608215,157.217758,334.249725,152.491028,343.34967,152.380035,350.283661,157.81752,342.453674,159.999588,334.102844,160.047379,392.145782,159.248978,398.991882,154.530991,407.640442,154.446075,414.441925,159.561111,407.434753,162.250397,399.576324,161.765503,351.022797,238.667221,359.196686,233.916321,367.422363,229.735718,376.253143,231.12796,382.273102,230.197754,387.485779,234.736099,391.214111,240.405563,387.01709,245.11705,381.127808,247.846375,374.520599,248.458862,365.787354,247.141312,357.94278,243.738968,367.934937,237.48204,375.487244,237.659088,379.691193,238.147583,379.266235,237.481522,374.941193,237.524719,368.014282,236.88382,1
2427,'2018/08/14 13:11:19:247',21,283.116852,169.465225,285.494843,190.303833,288.912964,211.023376,294.173218,231.101303,303.833344,249.42662,317.681671,264.738953,334.266754,277.200287,352.868225,286.49469,373.550446,289.167328,389.910004,285.426025,402.73819,274.05658,412.401337,259.591553,419.030243,243.534348,423.485596,226.80191,427.39386,209.630096,430.550995,192.099396,431.575775,174.353256,311.704834,141.820053,322.367523,133.803024,335.262268,130.243469,348.614716,131.007538,361.439697,134.588989,395.002533,136.822495,403.766785,134.134995,412.970398,133.59494,421.902954,135.533936,428.965759,141.059341,379.690918,158.237579,381.297302,172.185806,382.798157,186.044449,383.98053,199.830612,367.424347,210.824921,373.785492,213.021332,380.560394,213.979187,385.562469,213.404541,390.076874,211.538544,330.0271,158.089035,337.673218,153.562531,346.649933,153.518158,353.417908,158.92894,345.651093,160.987167,337.405457,160.951157,394.482483,160.601807,401.266876,156.015762,409.796661,155.939346,416.479156,160.970535,409.549347,163.60585,401.812134,163.100601,353.360748,239.754242,361.477814,235.014526,369.702667,230.799118,378.591217,232.290909,384.504517,231.350571,389.44873,236.029831,392.692047,241.832062,388.670349,246.492325,383.004669,249.260788,376.581635,249.934143,367.885986,248.448029,360.179779,244.883362,370.098541,238.425842,377.716156,238.633438,381.746063,239.175659,381.264465,239.030197,377.132446,239.230515,370.178925,238.358414,1
2428,'2018/08/14 13:11:19:330',21,284.201813,169.007004,286.457092,189.904251,289.818542,210.672577,294.92746,230.852783,304.250366,249.512054,317.921936,265.179749,334.530365,277.838226,353.241913,287.215851,374.054962,289.968414,390.591064,285.964478,403.72052,274.444885,413.58432,259.677338,420.105164,243.085632,424.258881,225.814041,428.040161,208.285461,431.209778,190.472763,432.297089,172.428482,312.640106,143.159012,323.288666,135.246353,336.125641,131.777374,349.388245,132.576904,362.112213,136.173904,396.088898,138.20845,404.942139,135.479889,414.217865,134.916946,423.179321,136.936234,430.20163,142.583328,380.22522,159.114731,381.735718,173.106308,383.158325,187.001923,384.296265,200.811707,369.156097,212.383255,374.846191,214.142746,380.849518,214.940933,385.090057,214.491058,388.952515,213.044388,330.375183,159.756607,338.075012,154.916199,347.255981,154.901413,353.984406,160.612823,346.174744,163.105682,337.755219,163.079681,395.604889,162.162857,402.401398,157.228851,411.096222,157.154251,417.741302,162.504425,410.804077,165.574036,402.955811,165.085953,354.247009,241.475983,362.255524,236.786179,370.208221,232.344467,378.847565,233.837021,384.649841,232.847763,389.361664,237.750046,392.589569,243.466888,388.526184,247.850113,383.022827,250.477219,376.820984,251.201172,368.424438,249.736099,360.931641,246.339676,370.906647,240.022949,377.924011,240.273254,381.470642,240.707367,380.952759,240.063507,377.352203,240.186462,371.001892,239.450958,1
2429,'2018/08/14 13:11:19:413',21,284.678497,169.286697,286.876526,190.23053,290.083527,211.042404,295.082336,231.300842,304.453369,250.152084,318.107208,265.992279,334.640564,278.858765,353.277557,288.475525,374.068665,291.342468,390.707092,287.179932,403.860077,275.320435,413.760223,260.232758,420.377258,243.359253,424.689819,225.883835,428.576263,208.280045,431.723297,190.448547,432.726135,172.361755,313.466736,144.408249,324.120087,136.587463,336.912659,133.041702,350.163483,133.761673,362.901245,137.278473,396.4104,139.466675,405.1745,136.739136,414.354004,136.159576,423.233002,138.035065,430.30484,143.346451,380.937775,160.19606,382.397827,174.677734,383.758118,189.058945,384.800598,203.327957,368.657043,213.625305,374.773804,215.740921,381.299225,216.683151,386.110657,216.103409,390.45752,214.314957,332.226532,160.257126,339.82193,156.089844,348.540802,156.022507,355.197784,161.010132,347.542816,162.889114,339.468384,162.877731,395.732086,162.570587,402.451324,158.3647,410.775421,158.356613,417.37912,163.064499,410.511322,165.423721,402.940216,164.911987,354.272064,242.319351,362.28241,237.797531,370.368683,233.653671,379.103149,235.294189,384.970795,234.19751,389.74704,238.868073,392.860321,244.489227,388.799072,249.047577,383.250977,251.840424,376.93219,252.625778,368.388062,251.046539,360.892151,247.419052,370.735474,241.167847,378.159027,241.463791,382.048035,241.888855,381.500366,241.61908,377.581024,241.956863,370.811279,240.975479,1
2430,'2018/08/14 13:11:19:481',21,283.867615,170.27005,286.142548,191.113617,289.501923,211.823273,294.619171,232.092087,303.990875,251.040619,317.766571,266.838226,334.413727,279.508667,353.036224,288.90976,373.626709,291.763702,390.037476,287.316223,403.072876,275.43161,412.938171,260.400024,419.652039,243.601166,424.054993,226.225418,427.869354,208.904694,430.971405,191.495468,431.967499,173.831604,311.935028,145.016541,322.491211,137.12384,335.3367,133.696564,348.624817,134.621216,361.378784,138.354919,396.022217,140.36409,404.70166,137.560532,413.807617,136.86412,422.590302,138.68541,429.376007,144.092865,379.840576,162.966904,381.287079,176.824936,382.639282,190.591354,383.690643,204.239838,368.054108,214.881714,374.04306,216.826187,380.374664,217.745056,384.894531,217.171722,389.016235,215.540161,329.806854,161.76622,337.486389,156.570374,346.810211,156.653473,353.371796,162.945877,345.563995,165.66571,337.116974,165.539764,395.0737,164.503006,401.759766,159.010712,410.542206,158.770126,417.066162,164.501099,410.223694,168.042114,402.365021,167.652115,353.249725,243.325134,361.388397,238.846939,369.467957,234.597641,378.206299,236.262573,384.132965,235.071228,388.968628,239.763184,392.22644,245.331375,388.141449,249.906097,382.504913,252.603241,376.232574,253.432907,367.735229,251.872894,360.067902,248.394241,370.212891,242.159439,377.331024,242.655441,381.000519,242.828339,380.507416,242.214859,376.79657,242.475662,370.340302,241.623825,1
2431,'2018/08/14 13:11:19:580',21,283.432098,171.092499,285.48999,191.887573,288.726593,212.561615,293.737366,232.667282,302.997864,251.317642,316.51593,267.032043,332.909241,279.854797,351.448669,289.384979,372.169708,292.174408,388.630951,288.152832,401.638733,276.685181,411.511566,262.13681,418.241211,245.854599,422.734711,228.87619,426.746887,211.616196,430.079254,194.069565,431.353912,176.267914,311.268341,145.951324,321.840454,138.062775,334.663544,134.64296,347.899261,135.518402,360.584656,139.176102,394.600098,141.382477,403.489655,138.597473,412.815857,137.959656,421.850311,139.873917,428.946655,145.441055,378.445068,162.541077,379.691315,176.607895,380.878204,190.577927,381.810547,204.452072,366.39389,215.969177,372.203094,217.86763,378.365936,218.721573,382.996887,218.271698,387.217529,216.732849,329.058411,162.628952,337.035492,157.454117,346.612579,157.668106,353.389282,164.013901,345.287903,166.542007,336.595581,166.425995,393.695313,165.651138,400.710602,160.118286,409.797363,159.958542,416.631134,165.741028,409.474487,169.204895,401.316284,168.748871,351.739441,244.246994,359.817474,239.872131,367.830109,235.713638,376.434387,237.307556,382.368439,236.260361,387.231842,240.940414,390.717712,246.395218,386.5495,250.914474,380.895355,253.66391,374.474152,254.431885,365.975281,252.913193,358.413757,249.346222,368.191193,243.141891,375.556458,243.477753,379.638702,243.814545,379.184631,243.430923,375.041351,243.658875,368.27005,242.822861,1
2432,'2018/08/14 13:11:19:647',21,282.431122,172.470749,284.533905,193.110046,287.767303,213.598831,292.746857,233.521393,301.777283,252.040222,314.927917,267.75177,330.912292,280.72052,349.068176,290.506927,369.53241,293.42514,386.171204,289.562195,399.381012,278.186249,409.558899,263.793732,416.719727,247.711456,421.578217,230.844345,425.799713,213.630569,429.30191,196.108719,430.740234,178.291199,309.188965,147.41452,319.66333,139.791397,332.288635,136.47583,345.306702,137.345551,357.786438,140.943985,392.98822,142.927399,401.875153,140.268707,411.156189,139.724442,420.13797,141.679947,427.278534,147.12616,376.020142,164.800644,377.146057,179.118881,378.196014,193.330154,378.96991,207.428909,363.71936,217.947205,369.54303,219.981262,375.748077,220.906845,380.50177,220.396591,384.814117,218.733139,327.070557,163.868591,334.70639,159.431305,343.639221,159.489532,350.27182,164.928253,342.530823,167.006073,334.318665,166.908539,392.282684,166.59082,399.022919,161.917068,407.565613,161.908356,414.241791,166.947861,407.325623,169.681351,399.580475,169.210861,349.861816,246.003052,357.695709,241.84169,365.461945,237.885376,373.76297,239.58638,379.574188,238.440445,384.411011,242.919312,387.937317,248.139206,383.822937,252.766922,378.208588,255.595291,371.820282,256.391357,363.531677,254.818405,356.232117,251.174286,366.088013,245.387177,372.928009,245.790909,376.709106,246.050919,376.254395,245.200623,372.422974,245.441711,366.217133,244.596542,1
2433,'2018/08/14 13:11:19:731',21,281.005219,173.760376,282.979614,194.104141,286.181793,214.291946,291.032166,234.096344,299.628021,252.823257,312.299377,268.749878,327.838562,281.871887,345.547272,291.776306,365.524445,295.01001,382.366852,290.867462,395.91153,279.365784,406.55603,264.879517,414.380249,248.683319,419.872803,231.673309,424.398376,214.568695,428.023041,197.329544,429.597382,179.769058,305.370605,149.93074,315.508728,142.099548,328.10025,138.739014,341.141266,139.735703,353.652832,143.476563,390.17218,145.384964,399.34375,142.627106,408.911346,142.015854,418.078918,144.134186,425.063293,149.925064,372.357819,168.114258,373.169556,182.27858,373.920898,196.340927,374.441956,210.264633,359.867676,221.004395,365.607178,222.979462,371.695831,223.923126,376.448486,223.405151,380.811127,221.81955,322.750488,167.076645,330.649078,161.527527,340.389832,161.808792,347.123749,168.592575,339.002869,171.541458,330.228638,171.350525,388.878204,170.265808,395.865753,164.249115,405.1492,164.043716,411.941498,170.21582,404.767731,174.177429,396.482758,173.765915,346.182617,248.443924,353.884491,244.386703,361.533875,240.397217,369.724152,242.246002,375.798279,240.928528,380.779327,245.420197,384.524841,250.523575,380.281311,255.266724,374.50119,258.173065,367.962189,259.087463,359.801605,257.420349,352.485016,253.730545,362.619629,247.938873,368.971375,248.607193,372.704285,248.554581,372.312866,247.444153,368.576782,247.754822,362.805756,246.899612,1
2434,'2018/08/14 13:11:19:814',21,280.12085,175.159912,281.769989,194.670273,284.597443,214.016373,288.921478,233.163589,296.624176,251.655884,307.957916,267.79126,322.031586,281.503754,338.363434,292.296112,357.240448,296.730286,374.682281,293.379547,389.048523,282.301239,400.833832,268.189575,410.191101,252.297363,417.190216,235.264297,422.769135,218.04187,427.148895,200.697205,429.470642,182.975281,302.42337,151.398987,312.38913,143.616806,324.964294,140.40657,337.991669,141.629791,350.474243,145.549988,386.240753,148.185257,396.093903,145.22641,406.357758,144.563614,416.192841,146.780167,423.705597,152.825897,369.018463,170.683731,369.38031,185.055145,369.685913,199.323593,369.766785,213.420135,355.137665,223.108109,361.003113,225.36026,367.262604,226.504898,372.377045,226.02002,377.143524,224.388977,319.307007,168.51004,327.562347,162.678268,337.749725,163.210312,344.702301,170.477158,336.172302,173.32576,327.05191,173.000122,385.498352,172.707336,392.983551,166.346252,402.818573,166.260147,409.914215,172.853699,402.261292,176.874557,393.513153,176.295197,341.561584,250.283737,349.050446,246.242462,356.750854,242.439362,364.924469,244.588974,371.393341,243.337708,376.513611,247.960541,380.234802,253.143234,375.569916,257.841095,369.405212,260.647522,362.511444,261.44751,354.583588,259.46286,347.498413,255.633987,357.328125,249.797913,364.013092,250.70343,368.448792,250.721375,367.93576,249.977737,363.51944,250.345886,357.480072,249.166656,1
2435,'2018/08/14 13:11:19:881',21,278.537262,174.683182,279.998505,193.725616,282.67749,212.552856,286.800995,231.333435,294.034241,249.926575,304.512695,266.626862,317.625519,281.230225,333.177887,293.048798,351.6362,298.352997,369.60257,295.351807,384.602051,284.332489,397.153442,270.167572,407.346039,254.051987,415.058807,236.492477,421.229584,218.749542,426.152588,200.909439,429.062988,182.6483,299.954132,152.285263,309.843567,144.90683,322.258423,141.892334,335.123138,143.135437,347.455994,146.99556,382.318726,149.686081,392.859802,146.667877,403.767426,146.072311,414.182129,148.509308,422.244568,154.742462,365.363922,171.204147,365.428589,186.130585,365.454193,200.946625,365.282898,215.553238,350.870972,224.41124,356.658386,226.840851,362.885071,228.090637,368.277649,227.574295,373.325043,225.850464,316.605713,169.021759,324.888763,163.81221,334.819458,164.323608,341.951324,170.755173,333.419098,172.998337,324.433044,172.736511,382.658875,173.044266,390.374146,167.497955,400.099121,167.6689,407.415314,173.668289,399.568146,176.814545,390.822479,176.095123,337.628998,251.554718,344.762665,247.389145,352.438843,243.6745,360.617279,246.000168,367.489685,244.726242,372.843781,249.40184,376.669739,254.599564,371.589081,259.366364,365.152191,262.29126,357.916595,263.15332,350.092407,260.975098,343.241882,256.976257,352.574432,250.929169,359.651764,251.928635,364.841797,251.971191,364.19165,251.654892,359.073364,252.221558,352.689331,250.72551,1
2436,'2018/08/14 13:11:19:981',21,277.064972,175.27533,278.555511,194.190857,281.342987,212.879379,285.462189,231.683517,292.409027,250.548721,302.619781,267.471863,315.450623,282.226135,330.734619,294.130463,348.856476,299.549561,367.092407,296.152832,382.455597,284.897705,395.385101,270.43689,406.003845,253.971283,414.050354,236.053604,420.286774,218.242569,425.161774,200.511047,428.053314,182.352737,296.093842,153.060547,305.680237,145.597656,318.014313,142.620728,330.834015,143.997055,343.126099,148.024277,379.197906,150.653793,390.087952,147.593735,401.331696,147.008224,411.964691,149.728607,419.907104,156.381302,361.365234,173.348053,361.186432,188.114243,360.96994,202.770874,360.600708,217.190506,346.913574,225.631683,352.650055,228.075928,358.812714,229.374191,364.296387,228.796768,369.434601,227.051392,312.624451,170.314667,320.919037,164.643982,331.104889,165.245163,338.239502,172.209808,329.601929,174.866562,320.455475,174.546219,379.530487,174.536713,387.281647,168.479904,397.268188,168.627747,404.555176,175.118713,396.614014,178.712128,387.705383,178.021439,334.447784,252.284286,341.262329,248.119324,348.709045,244.417435,356.660522,246.871368,363.750214,245.428452,369.295746,250.049377,373.363525,255.198685,368.142853,259.977417,361.606171,262.855743,354.370209,263.810425,346.770508,261.630615,339.971313,257.721039,349.416229,251.907364,355.842957,253.120987,360.918945,252.8638,360.347717,251.84758,355.474792,252.39798,349.670288,251.008041,1
2437,'2018/08/14 13:11:20:048',21,275.118195,175.559036,276.786469,194.545624,279.824799,213.267807,284.067383,232.022675,290.864868,250.765472,300.780151,267.692993,313.283691,282.620911,328.338684,294.714264,346.455597,299.881287,364.948486,296.49234,380.454803,285.111938,393.520782,270.621613,404.298126,254.218475,412.515442,236.347672,418.799744,218.462952,423.771881,200.569229,426.859772,182.22113,292.128998,153.575821,301.889069,146.25499,314.332703,143.401062,327.23175,144.78006,339.60495,148.803604,374.688934,151.020157,386.081512,147.989838,397.827271,147.464752,408.965851,150.356567,417.443298,157.242783,357.033752,172.749222,356.621277,187.881958,356.192566,202.900665,355.664307,217.687347,342.358307,226.043747,348.101959,228.601166,354.32489,229.886581,360.120514,229.295059,365.522003,227.396622,308.962616,170.022202,317.301788,165.022964,327.227966,165.508896,334.603851,171.650391,325.943787,173.578903,316.924652,173.376434,376.101501,173.789032,383.937958,168.487595,393.72818,168.755707,401.289581,174.572403,393.246399,177.267929,384.408539,176.537323,330.408203,252.735184,337.098572,248.619888,344.542084,245.072083,352.477264,247.477737,359.92276,246.012665,365.96106,250.42012,370.643585,255.426575,365.139893,260.474182,358.30722,263.62146,350.624817,264.648102,342.801483,262.511414,335.923615,258.424713,344.826416,252.444946,351.863068,253.57283,358.008179,253.369507,357.490448,252.694748,351.58609,253.362534,345.098145,251.87175,1
